time (us), GPS_numSat, GPS_coord[0], GPS_coord[1], GPS_altitude, GPS_speed (m/s), GPS_ground_course
323672267, 15, 29.8133347, -95.7820563, 362, 13.18, 88.3
323862811, 15, 29.8133352, -95.7820292, 364, 13.18, 88.3
324093157, 15, 29.8133356, -95.7820021, 366, 13.29, 89.6
324263759, 15, 29.8133360, -95.7819747, 367, 13.29, 89.6
324464509, 15, 29.8133367, -95.7819469, 368, 13.43, 88.0
324665387, 15, 29.8133371, -95.7819190, 368, 13.54, 88.5
324865885, 15, 29.8133375, -95.7818906, 370, 13.69, 88.5
325097010, 15, 29.8133379, -95.7818612, 373, 14.58, 88.7
325267510, 15, 29.8133383, -95.7818305, 383, 15.39, 89.5
325467915, 15, 29.8133384, -95.7817994, 397, 15.14, 90.4
325668759, 15, 29.8133391, -95.7817690, 406, 14.80, 87.0
325859034, 15, 29.8133407, -95.7817383, 407, 14.80, 87.0
326089384, 15, 29.8133415, -95.7817086, 406, 13.85, 90.8
326259509, 15, 29.8133398, -95.7816810, 401, 13.85, 90.8
326460190, 15, 29.8133377, -95.7816549, 391, 12.83, 97.4
326660918, 15, 29.8133367, -95.7816333, 383, 11.73, 94.3
326861573, 15, 29.8133376, -95.7816133, 373, 9.70, 82.1
327082509, 15, 29.8133391, -95.7815936, 372, 9.70, 82.1
327263193, 15, 29.8133388, -95.7815746, 379, 9.46, 94.5
327463523, 15, 29.8133379, -95.7815555, 389, 9.97, 92.8
327664135, 15, 29.8133374, -95.7815350, 399, 10.12, 91.1
327865134, 15, 29.8133370, -95.7815141, 410, 10.49, 91.6
328085511, 15, 29.8133367, -95.7814923, 419, 10.49, 91.6
328265419, 15, 29.8133362, -95.7814699, 428, 11.16, 92.1
328465539, 15, 29.8133355, -95.7814465, 437, 11.75, 92.1
328665760, 15, 29.8133348, -95.7814222, 446, 12.19, 92.0
328865884, 15, 29.8133341, -95.7813971, 456, 12.42, 91.4
329086760, 15, 29.8133337, -95.7813711, 466, 12.98, 91.0
329257300, 15, 29.8133334, -95.7813436, 475, 12.98, 91.0
329458106, 15, 29.8133331, -95.7813148, 486, 14.33, 90.3
329658856, 15, 29.8133329, -95.7812843, 499, 14.33, 90.3
329859759, 15, 29.8133326, -95.7812501, 517, 17.80, 90.6
330080473, 15, 29.8133325, -95.7812139, 541, 17.80, 90.6
330261259, 15, 29.8133324, -95.7811785, 559, 16.57, 90.0
330461651, 15, 29.8133331, -95.7811448, 573, 16.20, 88.1
330661790, 15, 29.8133342, -95.7811129, 583, 15.08, 89.5
330862134, 15, 29.8133361, -95.7810827, 588, 14.25, 84.1
331082510, 15, 29.8133395, -95.7810551, 587, 12.99, 81.9
331253012, 15, 29.8133431, -95.7810289, 580, 12.99, 81.9
331453886, 15, 29.8133467, -95.7810047, 568, 12.48, 81.7
331654385, 15, 29.8133499, -95.7809846, 551, 8.69, 79.6
331854548, 15, 29.8133521, -95.7809703, 531, 8.69, 79.6
332074635, 15, 29.8133528, -95.7809620, 506, 2.28, 88.5
332254885, 15, 29.8133516, -95.7809618, 482, 2.35, 227.7
332455134, 15, 29.8133477, -95.7809691, 460, 5.54, 237.2
332656010, 15, 29.8133416, -95.7809817, 443, 8.22, 240.8
332855919, 15, 29.8133342, -95.7809980, 432, 9.29, 242.4
333076135, 15, 29.8133264, -95.7810158, 425, 9.72, 243.0
333256260, 15, 29.8133185, -95.7810343, 418, 10.06, 244.7
333456759, 15, 29.8133106, -95.7810534, 413, 10.07, 245.0
333657010, 15, 29.8133029, -95.7810728, 408, 10.40, 245.4
333847885, 15, 29.8132958, -95.7810931, 405, 10.40, 245.4
334078759, 15, 29.8132890, -95.7811139, 405, 10.68, 249.3
334249259, 15, 29.8132826, -95.7811352, 405, 10.68, 249.3
334450013, 15, 29.8132770, -95.7811565, 405, 10.81, 251.8
334650759, 15, 29.8132725, -95.7811779, 406, 10.65, 257.4
334851388, 15, 29.8132686, -95.7811995, 405, 10.58, 258.5
335082509, 15, 29.8132653, -95.7812211, 404, 10.56, 260.4
335252681, 15, 29.8132626, -95.7812433, 403, 10.81, 261.4
335453299, 15, 29.8132606, -95.7812656, 403, 10.73, 265.0
335654150, 15, 29.8132593, -95.7812880, 402, 10.76, 266.2
335855134, 15, 29.8132578, -95.7813104, 402, 10.98, 264.9
336075650, 15, 29.8132564, -95.7813333, 403, 11.07, 266.2
336246351, 15, 29.8132552, -95.7813564, 403, 11.07, 266.2
336447151, 15, 29.8132540, -95.7813800, 403, 11.08, 266.0
336647967, 15, 29.8132530, -95.7814049, 404, 12.28, 266.5
336848510, 15, 29.8132517, -95.7814306, 404, 12.66, 264.9
337069225, 15, 29.8132500, -95.7814576, 405, 12.66, 264.9
337239926, 15, 29.8132482, -95.7814860, 406, 13.53, 264.4
337450513, 15, 29.8132463, -95.7815153, 406, 14.31, 264.7
337651134, 15, 29.8132444, -95.7815458, 406, 15.06, 265.8
337852010, 15, 29.8132427, -95.7815778, 407, 15.73, 265.7
338072010, 15, 29.8132406, -95.7816112, 407, 16.57, 265.7
338242134, 15, 29.8132386, -95.7816461, 409, 16.57, 265.7
338442260, 15, 29.8132362, -95.7816822, 412, 17.24, 266.0
338642884, 15, 29.8132340, -95.7817194, 417, 17.81, 265.3
338843654, 15, 29.8132326, -95.7817573, 421, 18.07, 266.4
339074134, 15, 29.8132313, -95.7817958, 424, 18.82, 267.3
339244259, 15, 29.8132301, -95.7818347, 428, 18.69, 267.9
339444384, 15, 29.8132291, -95.7818737, 431, 18.96, 267.7
339645135, 15, 29.8132277, -95.7819133, 434, 19.49, 267.0
339835734, 15, 29.8132233, -95.7819573, 445, 19.49, 267.0
340066681, 15, 29.8132187, -95.7820054, 461, 23.17, 260.2
340247134, 15, 29.8132163, -95.7820536, 474, 22.86, 266.6
340438226, 15, 29.8132164, -95.7820991, 480, 22.86, 266.6
340638967, 15, 29.8132166, -95.7821420, 480, 21.41, 272.9
340839723, 15, 29.8132135, -95.7821822, 475, 20.31, 267.9
341060885, 15, 29.8132096, -95.7822201, 465, 19.15, 262.9
341241384, 15, 29.8132100, -95.7822554, 457, 16.49, 276.4
341442138, 15, 29.8132116, -95.7822898, 445, 16.89, 270.9
341642782, 15, 29.8132135, -95.7823231, 426, 15.72, 275.3
341843760, 15, 29.8132161, -95.7823540, 408, 14.45, 274.8
342063884, 15, 29.8132173, -95.7823834, 401, 14.12, 270.2
342243898, 15, 29.8132171, -95.7824127, 400, 14.25, 269.1
342434322, 15, 29.8132161, -95.7824422, 399, 14.25, 269.1
342635064, 15, 29.8132148, -95.7824726, 401, 14.32, 266.9
342835759, 15, 29.8132132, -95.7825037, 399, 15.09, 267.1
343056635, 15, 29.8132115, -95.7825356, 399, 15.30, 266.0
343237010, 15, 29.8132094, -95.7825686, 399, 16.26, 264.9
343437634, 15, 29.8132071, -95.7826019, 402, 16.28, 265.4
343638384, 15, 29.8132046, -95.7826360, 404, 17.06, 264.4
343839019, 15, 29.8132016, -95.7826715, 409, 17.36, 264.5
344059430, 15, 29.8131986, -95.7827083, 417, 18.30, 264.3
344239634, 15, 29.8131952, -95.7827459, 429, 18.41, 263.6
344439635, 15, 29.8131919, -95.7827841, 447, 18.79, 264.5
344640010, 15, 29.8131883, -95.7828226, 466, 19.01, 262.3
344840640, 15, 29.8131839, -95.7828613, 486, 18.90, 261.8
345061385, 15, 29.8131787, -95.7828994, 505, 18.67, 259.2
345231760, 15, 29.8131714, -95.7829370, 524, 18.67, 259.2
345432511, 15, 29.8131612, -95.7829744, 542, 18.89, 255.0
345632761, 15, 29.8131481, -95.7830113, 557, 19.09, 250.2
345833051, 15, 29.8131333, -95.7830483, 566, 19.95, 245.4
346053260, 15, 29.8131180, -95.7830856, 574, 19.95, 245.4
346213760, 14, 29.8131025, -95.7831205, 577, 19.80, 244.6
346414384, 14, 29.8130887, -95.7831527, 575, 18.07, 244.6
346635011, 14, 29.8130780, -95.7831841, 572, 16.12, 253.9
346815685, 14, 29.8130691, -95.7832168, 570, 16.12, 253.9
347056530, 14, 29.8130605, -95.7832489, 567, 15.53, 253.2
347226759, 15, 29.8130517, -95.7832778, 558, 15.53, 253.2
347426684, 15, 29.8130412, -95.7832989, 535, 14.23, 249.7
347626800, 15, 29.8130304, -95.7833053, 505, 5.83, 169.1
347827259, 15, 29.8130247, -95.7832957, 488, 5.83, 169.1
348048135, 15, 29.8130252, -95.7832774, 475, 7.38, 93.7
348228567, 15, 29.8130287, -95.7832553, 466, 9.85, 82.1
348429509, 15, 29.8130354, -95.7832295, 461, 14.12, 69.9
348630010, 15, 29.8130440, -95.7831997, 457, 15.73, 69.7
348820759, 14, 29.8130440, -95.7831997, 457, 15.73, 69.7
348830759, 14, 29.8130544, -95.7831678, 453, 16.70, 69.0
349051634, 14, 29.8130654, -95.7831344, 452, 17.43, 66.4
349232384, 14, 29.8130775, -95.7831002, 449, 17.77, 67.5
349432634, 14, 29.8130891, -95.7830651, 446, 18.01, 67.9
349632635, 14, 29.8131009, -95.7830291, 443, 18.78, 68.4
349822703, 14, 29.8131133, -95.7829911, 442, 18.78, 68.4
350053136, 14, 29.8131267, -95.7829521, 442, 20.40, 67.0
350223634, 14, 29.8131405, -95.7829127, 444, 20.60, 66.9
350423669, 14, 29.8131547, -95.7828733, 447, 20.60, 66.9
350623884, 14, 29.8131697, -95.7828342, 451, 20.48, 66.0
350824259, 14, 29.8131846, -95.7827951, 454, 20.47, 65.5
351044641, 14, 29.8131995, -95.7827561, 456, 20.47, 65.5
351225058, 14, 29.8132144, -95.7827175, 458, 20.18, 65.2
351425635, 14, 29.8132293, -95.7826795, 461, 19.92, 65.3
351626443, 14, 29.8132439, -95.7826414, 463, 19.95, 65.8
351827307, 14, 29.8132584, -95.7826029, 465, 20.28, 66.1
352048197, 14, 29.8132729, -95.7825640, 469, 20.27, 66.4
352218760, 14, 29.8132875, -95.7825247, 476, 20.27, 66.4
352419384, 14, 29.8133032, -95.7824842, 490, 20.74, 66.4
352619885, 14, 29.8133199, -95.7824408, 512, 21.85, 64.8
352820634, 14, 29.8133356, -95.7823968, 531, 22.01, 66.9
353041525, 14, 29.8133501, -95.7823556, 544, 22.01, 66.9
353221885, 14, 29.8133627, -95.7823169, 551, 19.09, 69.7
353422260, 14, 29.8133759, -95.7822809, 555, 18.76, 65.4
353623134, 14, 29.8133888, -95.7822471, 554, 16.81, 66.0
353813723, 14, 29.8133998, -95.7822170, 553, 16.81, 66.0
354044759, 14, 29.8134099, -95.7821884, 549, 14.87, 66.5
354215348, 14, 29.8134199, -95.7821595, 540, 14.87, 66.5
354416104, 14, 29.8134319, -95.7821321, 540, 14.76, 66.6
354616800, 14, 29.8134444, -95.7821017, 543, 15.14, 62.2
354817509, 14, 29.8134567, -95.7820684, 548, 17.03, 64.3
355038434, 14, 29.8134685, -95.7820347, 552, 17.39, 66.1
355219134, 14, 29.8134794, -95.7820015, 556, 17.21, 67.4
355419669, 14, 29.8134889, -95.7819686, 558, 16.48, 72.0
355620650, 14, 29.8134967, -95.7819356, 557, 16.07, 74.6
355821188, 14, 29.8135035, -95.7819030, 555, 16.06, 76.6
356011921, 15, 29.8135035, -95.7819030, 555, 16.06, 76.6
356042041, 15, 29.8135095, -95.7818707, 551, 15.39, 78.2
356222674, 15, 29.8135144, -95.7818390, 545, 15.27, 80.3
356413637, 14, 29.8135144, -95.7818390, 545, 15.27, 80.3
356423635, 14, 29.8135183, -95.7818075, 537, 15.15, 82.3
356614386, 15, 29.8135214, -95.7817760, 526, 15.15, 82.3
356815061, 15, 29.8135234, -95.7817438, 511, 15.13, 84.2
357045765, 15, 29.8135242, -95.7817105, 496, 16.19, 88.8
357215884, 15, 29.8135246, -95.7816752, 482, 16.19, 88.8
357416134, 15, 29.8135251, -95.7816378, 470, 18.36, 88.9
357616393, 15, 29.8135255, -95.7815997, 458, 18.10, 89.4
357817259, 15, 29.8135254, -95.7815608, 447, 19.26, 90.9
358037791, 15, 29.8135250, -95.7815207, 436, 19.14, 90.5
358218010, 15, 29.8135249, -95.7814801, 428, 19.90, 90.0
358417931, 15, 29.8135254, -95.7814380, 423, 20.74, 88.4
358618045, 15, 29.8135264, -95.7813953, 419, 20.40, 88.2
358818884, 15, 29.8135277, -95.7813525, 417, 20.68, 87.6
359039635, 15, 29.8135299, -95.7813092, 414, 21.02, 85.6
359210384, 15, 29.8135333, -95.7812658, 413, 21.02, 85.6
359410411, 15, 29.8135371, -95.7812227, 412, 20.86, 84.9
359610444, 15, 29.8135415, -95.7811800, 409, 20.66, 84.0
359810821, 15, 29.8135458, -95.7811376, 408, 20.58, 84.2
360041135, 15, 29.8135504, -95.7810960, 405, 19.90, 83.7
360211666, 15, 29.8135538, -95.7810546, 403, 20.00, 85.0
360391884, 14, 29.8135550, -95.7810130, 404, 20.00, 85.0
360591884, 14, 29.8135578, -95.7809725, 410, 19.45, 81.8
360801942, 15, 29.8135578, -95.7809725, 410, 19.45, 81.8
360811956, 15, 29.8135642, -95.7809353, 423, 17.52, 75.2
361032827, 15, 29.8135730, -95.7809051, 439, 13.55, 68.9
361203684, 15, 29.8135927, -95.7808925, 463, 13.55, 68.9
361404301, 15, 29.8136151, -95.7808964, 489, 14.19, 9.9
361605135, 15, 29.8136301, -95.7809151, 509, 12.69, 338.1
361805932, 15, 29.8136382, -95.7809402, 522, 13.49, 298.5
362026894, 15, 29.8136438, -95.7809637, 528, 12.38, 287.0
362207518, 15, 29.8136474, -95.7809843, 524, 10.36, 280.1
362408509, 15, 29.8136503, -95.7810054, 523, 10.37, 279.9
362609260, 15, 29.8136520, -95.7810273, 521, 11.12, 273.3
362809759, 15, 29.8136528, -95.7810498, 520, 10.45, 272.4
363030509, 15, 29.8136522, -95.7810696, 511, 9.39, 268.8
363201384, 15, 29.8136514, -95.7810872, 497, 9.39, 268.8
363402134, 15, 29.8136504, -95.7811005, 477, 8.07, 270.4
363602706, 15, 29.8136488, -95.7811072, 456, 5.28, 266.3
363803510, 15, 29.8136472, -95.7811048, 436, 1.44, 242.7
364023566, 15, 29.8136464, -95.7810949, 419, 3.59, 90.6
364203759, 15, 29.8136454, -95.7810788, 404, 9.85, 90.5
364403814, 15, 29.8136449, -95.7810558, 393, 12.83, 88.1
364604510, 15, 29.8136447, -95.7810285, 385, 14.04, 89.4
364805260, 15, 29.8136437, -95.7809996, 380, 14.30, 91.3
365025933, 15, 29.8136454, -95.7809708, 377, 14.27, 81.0
365206548, 15, 29.8136469, -95.7809408, 375, 14.91, 88.3
365407403, 15, 29.8136450, -95.7809107, 374, 14.28, 96.4
365597634, 15, 29.8136387, -95.7808830, 372, 14.28, 96.4
365797636, 14, 29.8136262, -95.7808590, 370, 13.42, 124.9
366027884, 14, 29.8136102, -95.7808390, 370, 12.53, 136.0
366198432, 14, 29.8135919, -95.7808253, 371, 12.53, 136.0
366398635, 14, 29.8135719, -95.7808197, 374, 11.13, 176.2
366598683, 14, 29.8135510, -95.7808240, 379, 11.64, 201.4
366798761, 14, 29.8135311, -95.7808354, 383, 12.03, 212.4
367019634, 14, 29.8135130, -95.7808517, 388, 12.03, 212.4
367199635, 14, 29.8134982, -95.7808728, 390, 13.28, 235.9
367389759, 15, 29.8134982, -95.7808728, 390, 13.28, 235.9
367399760, 15, 29.8134859, -95.7808981, 388, 14.15, 245.1
367599813, 15, 29.8134770, -95.7809266, 387, 14.55, 254.8
367800134, 15, 29.8134710, -95.7809574, 386, 15.59, 261.4
367990051, 14, 29.8134710, -95.7809574, 386, 15.59, 261.4
368020134, 14, 29.8134667, -95.7809903, 386, 16.31, 264.5
368200171, 14, 29.8134636, -95.7810243, 387, 16.64, 266.0
368390635, 14, 29.8134610, -95.7810586, 386, 16.51, 266.9
368591304, 15, 29.8134591, -95.7810930, 386, 16.51, 266.9
368792134, 15, 29.8134575, -95.7811275, 384, 16.46, 267.7
369022135, 15, 29.8134556, -95.7811623, 381, 16.84, 266.5
369192183, 15, 29.8134531, -95.7811974, 378, 16.84, 266.5
369392510, 15, 29.8134499, -95.7812324, 375, 16.80, 265.1
369593083, 15, 29.8134459, -95.7812677, 374, 17.01, 261.7
369794011, 15, 29.8134404, -95.7813022, 373, 16.66, 257.9
370015010, 15, 29.8134329, -95.7813346, 375, 16.66, 257.9
370195760, 15, 29.8134235, -95.7813648, 376, 15.32, 248.2
370396294, 15, 29.8134127, -95.7813926, 378, 14.23, 244.9
370596910, 15, 29.8134009, -95.7814168, 381, 12.62, 238.0
370787760, 15, 29.8133881, -95.7814369, 385, 12.62, 238.0
371008509, 15, 29.8133755, -95.7814532, 389, 11.24, 231.6
371189259, 15, 29.8133634, -95.7814660, 392, 9.59, 226.9
371390009, 15, 29.8133519, -95.7814760, 394, 8.20, 221.4
371590759, 15, 29.8133417, -95.7814833, 395, 5.40, 215.5
371791271, 15, 29.8133332, -95.7814877, 395, 4.01, 210.5
372012259, 15, 29.8133255, -95.7814894, 393, 4.01, 210.5
